Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
C33P1thinF_IMG_20150619_114756a_cell_179.png,Parasitized,507.8466666666667,930.0733598612387,686.9265656565656,934.4606672788491,0.5339733356818854,0.46805976104001756,0.5283122821905267,0.47938196368887104,5.212323232323232,8.408427711458016,6.0534343434343425,8.32292623201714,5.221022539835631,5.473460196827585,5.224668730845351,5.467722422047253,0.07005307621671261,0.06298247584850993,0.07027736965615751,0.06304680049628773,0.26467541672152445,0.25096309658694826,0.26509879225707067,0.25109121947270024,0.8731221380776995,0.7650158495297721,0.8286455309356653,0.7639073910458813
C33P1thinF_IMG_20150619_114756a_cell_180.png,Parasitized,707.2820202020202,1179.4355677992041,761.6911111111112,1154.5221916131009,0.5419623575211341,0.4795021655354882,0.5409375810619208,0.4826069826560222,5.93030303030303,9.202938475665748,6.112323232323233,8.923987348229772,4.8116464577109985,5.0736358952654195,4.839920908650832,5.032648562627008,0.06468158351188655,0.0568787080429368,0.06344533210896847,0.05731547333826632,0.25432574292015064,0.23849257439789776,0.2518835685569197,0.2394065022890279,0.7878712030143256,0.6413119813568144,0.7710786906120656,0.6488885966343917
C33P1thinF_IMG_20150619_114756a_cell_181.png,Parasitized,505.0130303030303,842.5971839608203,550.7006060606061,846.0456075910623,0.4887778948973517,0.43164190593788465,0.4943378874490112,0.43866960656501097,5.3166666666666655,8.165391286603409,5.641616161616162,8.294969901030509,5.499543103280503,5.747423812610964,5.476939044301752,5.751583789743014,0.04630503520048973,0.04043875322780075,0.046584516886032046,0.04036863530174356,0.21518604787599435,0.20109389157257052,0.2158344663996741,0.20091947467018612,0.8733085913128684,0.7846967253581875,0.8618126624343062,0.783815572520181
C33P1thinF_IMG_20150619_114756a_cell_182.png,Parasitized,586.0959595959596,1064.7900214263852,841.5225252525253,1093.8550147944088,0.5592750158848495,0.513397509605156,0.5595269606281568,0.5047126005620443,5.233535353535354,8.090500969288847,6.258686868686869,8.48984797469646,4.80513882818659,4.987211008314303,4.813167736316441,5.040546421965103,0.09881598306295282,0.09146383504133025,0.09840757575757579,0.09028518658952167,0.3143500963304335,0.3024298845043761,0.31369981791128887,0.30047493504370987,0.8201453675819952,0.6709994183777006,0.7415229720701775,0.6620188686631958
C33P1thinF_IMG_20150619_115740a_cell_161.png,Parasitized,768.4332323232325,1148.0424446485054,624.620101010101,1131.840016324865,0.5356257029380184,0.46427757160348143,0.5440459435434007,0.47966571117871903,6.4908080808080815,9.504540353025202,5.518888888888889,9.206203448627694,5.210620188641824,5.464140067453235,5.155692566123524,5.444994900875628,0.06558964901540659,0.059186467992928704,0.06727162024283237,0.05970441726069632,0.2561047617976023,0.24328269151941062,0.2593677316915741,0.24434487361247487,0.8254857615206691,0.7366112347174444,0.8587371915467953,0.740328464520781
C33P1thinF_IMG_20150619_115740a_cell_162.png,Parasitized,483.01525252525244,1047.6847260483626,754.660505050505,1062.6772778287932,0.49712007459114155,0.42412125739259476,0.5084831807103839,0.4258800963079155,4.79969696969697,8.497908376696255,5.996666666666666,8.65993265993266,5.5595126229775245,5.7968563297445685,5.533214889471795,5.849199729665008,0.029500780532598712,0.025419994197144337,0.02911185593306807,0.025256017875818583,0.17175791257638967,0.15943648954095901,0.17062196790878972,0.15892142044362234,0.867374936284028,0.706582486421828,0.7923970636499391,0.7023836304528209
C33P1thinF_IMG_20150619_115740a_cell_163.png,Parasitized,495.72040404040405,744.8879706152435,426.8013131313131,725.2669115396388,0.5405503426313844,0.47263003447742713,0.5520510728170529,0.4739437847365847,5.01979797979798,7.253443526170799,4.303535353535354,7.027344148556271,5.077601608063909,5.3377296610993215,5.042149951493655,5.313141140744189,0.043359050096928864,0.03801865156612509,0.04500997857361493,0.03832217146102868,0.20822836045296247,0.19498372128494496,0.2121555527758228,0.1957604951491201,0.8271442715308153,0.7359003871945823,0.8521196930755986,0.7428570227010189
C33P1thinF_IMG_20150619_115808a_cell_205.png,Parasitized,437.53808080808085,876.8319559228653,653.7013131313131,887.8036935006634,0.5015308356612765,0.4345496868497763,0.514832777100216,0.4338482701241844,4.854646464646465,8.351188654218959,5.952626262626264,8.391592694622998,5.701245183989533,5.970795844584628,5.591530106789255,5.957680981666821,0.050290500969288846,0.044360276907666966,0.05052051321293746,0.04429966870255897,0.22425543687788005,0.21061879523838076,0.22476768720823165,0.2104748647761983,0.9088476263983655,0.8141638366072694,0.863268620792158,0.8118384815566951
C33P1thinF_IMG_20150619_115808a_cell_206.png,Parasitized,413.3920202020202,538.3258851137639,295.5950505050505,520.111009080706,0.5051540948668511,0.44474540362757387,0.5149145358557403,0.4597795395036905,4.594444444444445,6.5077032955820835,4.226565656565657,6.209366391184574,5.1734164573026415,5.435856391956629,5.193268092454338,5.3918849247517135,0.04769925517804305,0.040886964541941004,0.04563841954902559,0.04130605331163097,0.218401591519025,0.20220525349738322,0.213631504111696,0.20323890698296665,0.8764799500499233,0.8353836195694851,0.9110392133396963,0.8409536043045105
C33P1thinF_IMG_20150619_120645a_cell_215.png,Parasitized,602.6488888888889,930.0360167329866,534.9463636363635,855.5026017753291,0.5668069515842532,0.4975172492094889,0.5597804398088849,0.5076378755411446,5.274747474747475,8.087848178757271,5.08131313131313,7.469135802469137,4.9071871451079385,5.21147363365576,4.962850903794235,5.15117246759243,0.06319240383634321,0.05546004193792145,0.06214187327823688,0.05639483137141077,0.25138099338721537,0.235499558254196,0.24928271756830012,0.23747595956519635,0.8384398872446988,0.746884807130739,0.8561150876943543,0.7671695481115053
C33P1thinF_IMG_20150619_120645a_cell_216.png,Parasitized,501.78414141414135,547.641771247832,185.61272727272726,542.5777981838589,0.517285307997758,0.47205794271335166,0.5539526437139836,0.46438411691313203,4.8413131313131315,6.065197428833794,3.165050505050505,6.030915212733395,5.4759021773092895,5.674385635603259,5.32296918432085,5.666140988625606,0.06143347107438016,0.055824492754243275,0.06303236914600552,0.05563066517421824,0.24785776379686023,0.236272073580953,0.25106248056212127,0.23586153814095726,0.883323909582809,0.8708464938407255,0.9567758148555283,0.8720407597105809
C33P1thinF_IMG_20150619_120645a_cell_217.png,Parasitized,297.13191919191917,407.6663605754515,271.389696969697,400.41444750535663,0.5387628539859763,0.4861792420814745,0.5523990877449687,0.4836064233221295,4.113535353535353,5.8051219263340474,3.9470707070707065,5.671053974084278,4.949100579541622,5.17042089148825,4.922544499335282,5.159269920530527,0.0627524640342822,0.055566116707064,0.06315631568207325,0.05577619981994305,0.25050441919112365,0.23572466291642885,0.25130920333738926,0.23616985374925195,0.906408736936112,0.8691650754200133,0.9145515672420732,0.8714924774117968
C33P1thinF_IMG_20150619_120742a_cell_210.png,Parasitized,565.4192929292929,983.9284766860526,664.3383838383838,994.2225283134375,0.5328790611662149,0.46060305985191724,0.5349768120395445,0.45882767036652716,5.374848484848485,8.761248852157943,5.957777777777778,8.826752372206919,5.452874635746304,5.751416817329696,5.4535622765761245,5.777851620631668,0.04259579634731149,0.03630418993724534,0.041370997857361466,0.03616597366462101,0.20638749077236124,0.1905365842489188,0.20339861813041274,0.1901735356578854,0.8579272870001836,0.7473620780600009,0.8324605677341252,0.7447189308464505
C33P1thinF_IMG_20150619_120804a_cell_224.png,Parasitized,416.91737373737374,884.6920722375269,678.040505050505,889.3985307621672,0.5617314724582033,0.5137174275611812,0.6298373650234463,0.5126758154253884,4.636565656565657,7.89031731455974,5.397474747474747,7.825630037751251,5.16654667030837,5.372870042790123,4.968240200043149,5.359817482531583,0.059062631364146516,0.05275115081937519,0.060628043056830894,0.052602899110522044,0.24302804645584944,0.22967618687921304,0.24622762447952687,0.22935321909779693,0.8970129090486901,0.778186884292173,0.8325729082896812,0.777006864416263
C33P1thinF_IMG_20150619_120838a_cell_222.png,Parasitized,609.0946464646464,840.5054586266709,456.34656565656576,767.845525966738,0.6160954270253436,0.5559529389643741,0.6194228186987986,0.56918251706433,5.363535353535353,7.624936230996838,4.518282828282828,7.024589327619629,4.576014016906225,4.819315772371092,4.5581381522759115,4.780475894408675,0.14552175288235888,0.13601887124224055,0.1459779104173044,0.13642980361744372,0.3814731352039864,0.36880736332432484,0.38207055685737473,0.3693640529578423,0.8815887155595528,0.835759600519966,0.9112136298871354,0.849957838311019
C33P1thinF_IMG_20150619_121102a_cell_193.png,Parasitized,628.9730303030303,934.0821344760739,528.5078787878788,910.3192531374351,0.5159976495469618,0.4447404282144861,0.5331101933954772,0.45277760416084273,5.606565656565657,8.003571064177125,4.774545454545454,7.816039179675545,5.4492990960316225,5.697877381946733,5.363877046228689,5.669490890031162,0.03154821446791145,0.02765632974053266,0.032847928782777286,0.027852379899017086,0.17761817043284578,0.16630192344207165,0.1812399756752833,0.16689032296396664,0.8201765018435255,0.7281311024771049,0.8498038062734631,0.7350473982856383
C33P1thinF_IMG_20150619_121229a_cell_177.png,Parasitized,658.1330303030304,1149.675441281502,740.2941414141414,1172.1719212325274,0.5649476146963177,0.48640255532846627,0.5382600758878925,0.4778896471798558,5.474040404040405,9.084481175390268,6.2056565656565645,9.315069890827468,5.192273614178051,5.4944203096951085,5.267694745719727,5.506468494665854,0.07509398020610147,0.06734655289688327,0.07280046933986328,0.06721859067476244,0.2740328086308307,0.2595121440258303,0.2698156210078714,0.25926548299911123,0.890137657205157,0.8057476616791934,0.8760450727217751,0.8019465942843791
C33P1thinF_IMG_20150619_121229a_cell_178.png,Parasitized,763.6370707070706,1350.7381899806142,872.1383838383838,1257.732782369146,0.5886653650111922,0.5184165923662607,0.5921527461791168,0.526681890329406,6.144343434343434,10.116008570554024,6.543232323232322,9.555453525150496,4.944447599793599,5.201496125928337,4.9094094735135645,5.166336329095316,0.0888815937149271,0.08005235208087112,0.08808138455259668,0.0806700727395276,0.29813016237027595,0.2829352436174594,0.29678508141851856,0.28402477486924904,0.85524221675047,0.7413928302159313,0.8343284489882681,0.7591992899839494
C33P1thinF_IMG_20150619_121229a_cell_179.png,Parasitized,798.2478787878787,1193.0080604019997,580.1163636363635,1188.2042648709314,0.514801472332571,0.4509203721029412,0.5353340900628808,0.44478498160887436,6.26040404040404,9.098663401693704,4.989696969696968,9.064789307213548,5.756873050382584,6.017628594400814,5.677738691069628,6.015187341886127,0.02951279461279461,0.025769735395840345,0.030518605244362812,0.02564661391837345,0.17179288289331024,0.16052954680008397,0.17469575050459243,0.16014560224487417,0.8109749234559535,0.7125581873141543,0.863182009124992,0.7137156075706087
C33P1thinF_IMG_20150619_121300a_cell_156.png,Parasitized,626.7959595959597,1123.2234465870831,778.3047474747476,1170.6726864605655,0.5808089681870031,0.5360481978820842,0.6028865715062034,0.5321835071329639,5.606060606060606,9.004897459442915,6.180101010101011,9.327109478624632,4.843197724487915,5.060087959531064,4.796553305412052,5.0840164486200115,0.12877309968370576,0.11959986175666087,0.12811134067952254,0.11904148966848199,0.3588496895410469,0.34583212944528574,0.3579264459068686,0.3450238972426142,0.8827226506198804,0.7886674633875594,0.8541547969172325,0.7797399714862253
C33P1thinF_IMG_20150619_121411a_cell_189.png,Parasitized,522.9640404040402,971.0073461891645,692.2851515151513,990.4735231098871,0.5337095038870561,0.47340536970509817,0.5595981165213278,0.49346238776532986,5.027474747474746,8.073155800428529,5.571414141414141,8.048260381593717,5.066112676264785,5.284635240676319,4.9802026949583205,5.252423308304882,0.05777495663707781,0.05171332119108014,0.05829816345270888,0.051728343114812676,0.2403642166319226,0.2274056313970262,0.2414501262221846,0.2274386579163988,0.8229166592242361,0.6669935581707218,0.7655987896015886,0.6603176433716937
C33P1thinF_IMG_20150619_121411a_cell_190.png,Parasitized,669.9531313131314,1032.8112437506377,681.9271717171717,1076.7106417712478,0.5631660876844378,0.49062000106001175,0.54459765525604,0.4900893459366213,5.532525252525254,8.506580961126415,5.998080808080809,8.849607182940517,5.040240094252029,5.314572364020693,5.090161250869855,5.328254708976682,0.07284878073665958,0.06528216789074522,0.07192832874196513,0.0648278614024224,0.26990513284607903,0.2555037531832854,0.2681945725438252,0.2546131603087759,0.8515853122881171,0.7680964793806462,0.8485125522608341,0.7582394749999821
C33P1thinF_IMG_20150619_121435a_cell_173.png,Parasitized,832.5526262626263,1607.6191204979084,1026.1844444444444,1625.2950719314358,0.5549617866046129,0.4846061656929027,0.5498242027513689,0.4744796462017669,5.944343434343436,10.317824711764107,6.785656565656566,10.429854096520764,5.198567827470541,5.46691213755768,5.199672041467711,5.468937091320451,0.027506091215182132,0.022854274608115434,0.026833777165595353,0.022781476054642362,0.1658496042056843,0.1511763030640564,0.16381018639143097,0.15093533732907732,0.7876970995589324,0.579520999840238,0.7367209788083915,0.5748977863620726
C33P1thinF_IMG_20150619_121503a_cell_158.png,Parasitized,717.0324242424242,1061.5658606264667,609.379595959596,1036.4639322518112,0.53200571088234,0.46775107529669013,0.558012062124325,0.4696847323515201,6.163535353535353,9.008162432404857,5.502626262626262,8.879400061218245,5.176289610296703,5.412990145756233,5.097535192644784,5.415445704808126,0.04926742169166411,0.04350461543141326,0.050540949903071106,0.04358562763549268,0.22196265832717021,0.20857760050257856,0.22481314441791678,0.20877171177027956,0.8088743811903104,0.7128790249614352,0.8383199928943229,0.7196683259531099
C33P1thinF_IMG_20150619_121503a_cell_159.png,Parasitized,662.0580808080808,959.0369350066321,588.999797979798,1029.6707478828694,0.563942560828987,0.5215771499613394,0.5750764079612377,0.49268626873150206,5.771010101010102,7.960106111621264,5.1454545454545455,8.629833690439753,4.901119563743214,5.108060211496749,4.882237102203597,5.155009654426009,0.07944001632486485,0.07314507271376237,0.08022887460463217,0.07200990247710898,0.2818510534393385,0.27045345757405725,0.2832470204691166,0.2683466088422005,0.8326933815347,0.7553924303507584,0.8513455714910179,0.7373768934386202
C37BP2_thinF_IMG_20150620_131423a_cell_92.png,Parasitized,643.5331313131312,1010.1793694520966,620.4971717171718,1036.4636261605958,0.46221910906513375,0.4037625611293795,0.4665198603209272,0.4027664593852412,6.35030303030303,9.460259157228855,6.272323232323233,9.735333129272522,5.795450781205364,6.052708162577516,5.765594538487063,6.063992208638555,0.04981206509539842,0.04326703897094056,0.04812011019283745,0.04280624172070006,0.2231861668997396,0.20800730509032744,0.21936296449682988,0.2068966933537123,0.8843731761928395,0.814936654189216,0.8878939083015724,0.8101214177710909
