Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
C33P1thinF_IMG_20150619_114756a_cell_179.png,Parasitized,580.288282828283,993.4428119579636,542.8700000000001,981.7582899704113,0.5348698949300262,0.4688856379247744,0.5291243942225872,0.4802079236979538,5.484040404040404,8.641465156616672,5.460303030303031,8.493725130088768,5.212056271651936,5.465087262031629,5.213447808276357,5.45914841164878,0.0706326854402612,0.06343772966535643,0.07101702377308444,0.0635023978498516,0.2657681046330827,0.2518684769187213,0.2664901945158291,0.25199682111060767,0.9488980149451718,0.9112791838713624,0.952259416656847,0.9123226866420611
C33P1thinF_IMG_20150619_114756a_cell_180.png,Parasitized,545.200707070707,1075.7488011427406,624.9194949494951,1016.5836139169473,0.5442816471019589,0.48104143426352075,0.5436640303972956,0.48428432975302055,5.294646464646465,8.826038159371494,5.561313131313131,8.412610958065503,4.783079655436731,5.048614291193633,4.804537564018697,5.0076872272941975,0.06636937557392102,0.058150720405345024,0.06561394245485154,0.05859179031984529,0.25762254477029184,0.24114460476101268,0.2561521861215546,0.24205741120619564,0.9553254499762449,0.9102842205582075,0.9487400395568562,0.9152185052928435
C33P1thinF_IMG_20150619_114756a_cell_181.png,Parasitized,503.07838383838384,932.009794918886,537.6254545454544,956.8666462605859,0.49092714781511154,0.43246880645099184,0.49548546930121456,0.43982854667474097,5.2856565656565655,8.561167227833897,5.631919191919192,8.772982348739925,5.478297903117714,5.734170771748042,5.464121358442446,5.7374508375036894,0.04762818589939799,0.04112230801375078,0.04735162228344044,0.041051768474449545,0.21823882766226085,0.20278636052198082,0.2176042791018606,0.2026123601225985,0.9453344610906451,0.8963820461509914,0.9415062350416565,0.8936185386329399
C33P1thinF_IMG_20150619_114756a_cell_182.png,Parasitized,570.5354545454547,1017.6782981328436,664.0008080808082,1147.379757167636,0.5614815638723616,0.5151416414198232,0.5619204131287449,0.5066088026933839,5.164343434343436,7.9286807468625655,5.553535353535355,8.721456994184269,4.777885247461093,4.9651763607434,4.787770416286901,5.018660126485647,0.10096405468829715,0.09281458497834069,0.10023504234261815,0.09162776451673997,0.3177484141397045,0.3046548620625325,0.31659918247307295,0.3027007838059558,0.9612823874537403,0.9302336427017514,0.9549145332533394,0.9213420328976238
C33P1thinF_IMG_20150619_115740a_cell_161.png,Parasitized,479.6076767676768,954.5083154780125,530.750505050505,876.1248852157942,0.5400367959563328,0.4667419426413932,0.546624190553668,0.48168546690405806,5.321818181818182,8.868278747066626,5.2646464646464635,8.325476992143658,5.157973799283371,5.433337912178147,5.1274470995541,5.416516762523438,0.06958246097337008,0.0612414942260691,0.06963907254361794,0.06176781850259821,0.26378487631661157,0.2474701885602973,0.26389216082259426,0.2485313229808231,0.9544190133393647,0.9078562151847855,0.9495707747460883,0.915422986279434
C33P1thinF_IMG_20150619_115740a_cell_162.png,Parasitized,413.71525252525254,777.7194163860831,426.78090909090906,793.8526680950923,0.5039170169650456,0.429231068414881,0.5149724330019775,0.43133811524291105,4.623333333333334,7.687174778083869,4.835858585858586,7.853892459953065,5.492504226360611,5.7480200135484205,5.468616283209653,5.802983965158969,0.03286718192021223,0.027555480893575648,0.03250875931027445,0.027388235768333043,0.18129308293537355,0.16599843641906886,0.18030185609215021,0.16549391459607524,0.9476624781291831,0.8988052644902529,0.9458897460748915,0.8967060496510604
C33P1thinF_IMG_20150619_115740a_cell_163.png,Parasitized,524.2778787878788,982.9028670543821,515.0866666666667,915.4781144781144,0.5437482826121313,0.47455021200102876,0.5538122037624944,0.4760721662481413,5.089595959595959,8.277012549739823,4.7426262626262625,7.863789409243955,5.03914148031713,5.317051075666679,5.023547386980384,5.2923477402724135,0.04581724823997549,0.039234100087507134,0.04635568309356187,0.03954340805558832,0.21404963966326943,0.1980759957377651,0.2153036996745803,0.1988552439730678,0.9477605606701826,0.8996471375198558,0.94876525353601,0.9065311004726967
C33P1thinF_IMG_20150619_115808a_cell_205.png,Parasitized,622.4705050505052,950.6912559942863,413.4491919191919,957.3483318028773,0.5061772947635447,0.438012590589197,0.518288536869685,0.4374345458767457,5.745252525252526,8.86327925721865,5.047777777777778,8.877767574737272,5.659070577228345,5.937084197100799,5.537888857848701,5.924468106541706,0.05355421385572899,0.04685138656780389,0.054939960208142014,0.04683224740856461,0.23141783391892898,0.21645181119086043,0.23439274777207167,0.21640759554268102,0.9286780078124521,0.8889663728883692,0.9526319643564146,0.8881888762317791
C33P1thinF_IMG_20150619_115808a_cell_206.png,Parasitized,484.66848484848487,1014.0006121824306,627.6434343434344,969.3541475359658,0.5087490174078301,0.4481543272232862,0.5185970621382421,0.4631025674512096,4.975959595959596,8.457504336292216,5.467070707070707,8.059381695745333,5.145548435475718,5.407623333097375,5.142559156253107,5.362823366136764,0.04933104785225995,0.04233536739341652,0.04850605040302009,0.0427591615751142,0.22210593835433567,0.20575560112282854,0.22024089175950068,0.20678288511168955,0.949327449173688,0.8913994948460816,0.9342019244590736,0.8961811769828473
C33P1thinF_IMG_20150619_120645a_cell_215.png,Parasitized,545.1553535353534,1086.4658708295074,596.4420202020201,978.0010203040506,0.5706930126254216,0.5006597020333291,0.5650029276412764,0.5108391276507459,5.151919191919191,8.827466585042345,5.303030303030303,8.083256810529539,4.86884171157073,5.172901852942117,4.906296491404412,5.114229420732345,0.06577890521375365,0.0574434303552854,0.06571117743087437,0.05839199769318219,0.25647398545223576,0.23967359127631355,0.25634191508778736,0.24164436201406023,0.9499765498530196,0.8985378942972405,0.9452642925856769,0.9086671329825253
