Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
C33P1thinF_IMG_20150619_114756a_cell_179.png,Parasitized,1379.318181818182,1943.9164370982553,1346.4772727272727,1851.0330578512396,0.9787882049977211,0.9701055510549894,0.9792932477358707,0.9715339547588465,5.409090909090909,7.623201714110805,5.28030303030303,7.258953168044076,0.6956677058797247,0.7210058379015096,0.6945041086317775,0.7161689628727603,0.573916253443526,0.5704911110342837,0.5737419600040812,0.5718361717950504,0.7575726060540507,0.7553086197272502,0.7574575631704269,0.7561985002597205,0.947665946525925,0.9253574656888679,0.9489948190724091,0.9289240031644851
C33P1thinF_IMG_20150619_114756a_cell_180.png,Parasitized,1142.8636363636363,1711.7079889807162,1287.3636363636363,1552.4793388429753,0.9824245127123976,0.9736765603146325,0.9802023246645397,0.9761252523783875,4.4818181818181815,6.712580348943986,5.048484848484848,6.088154269972452,0.6697804110214531,0.6960979690724856,0.6780004553616068,0.6874611370999906,0.5883473727170697,0.5852285291087145,0.5864869299051116,0.5875543351465722,0.7670380516747978,0.7650023066035255,0.7658243466390394,0.7665209293597743,0.9554351130226694,0.9323538935398942,0.9497649692314322,0.9386465546059506
C33P1thinF_IMG_20150619_114756a_cell_181.png,Parasitized,1123.159090909091,1724.9770431588613,1372.75,1844.3985307621672,0.9827275383552871,0.9734725026426527,0.9788892135453511,0.9716359835948363,4.404545454545454,6.764615855524947,5.383333333333334,7.232935414753596,0.6331958770926163,0.659268403147347,0.646447340687744,0.6654879881027752,0.6202818640955003,0.6180242722432295,0.6176513161922252,0.6162885373633812,0.7875797509430397,0.7861451979394325,0.7859079565650327,0.7850404686150779,0.9523831161820323,0.9255151208753385,0.9416309408540269,0.9203584753974774
C33P1thinF_IMG_20150619_114756a_cell_182.png,Parasitized,1070.6136363636363,1333.5399449035813,1221.6818181818182,1744.880624426079,0.9835356067363265,0.9794922039660507,0.9812124101408388,0.9731664161346834,4.198484848484848,5.229568411386594,4.790909090909091,6.842669115396388,0.7187890392627397,0.7304485651734558,0.7275913830326926,0.7535705699734874,0.540003565962657,0.5400126792115241,0.5381353535353536,0.5339862748336837,0.734849349161212,0.7348555498950281,0.7335770944729351,0.730743645086075,0.9629009916392279,0.9533800383861942,0.9576305408007951,0.9389997517192493
C33P1thinF_IMG_20150619_115740a_cell_161.png,Parasitized,1471.2727272727273,1970.4545454545455,1162.5681818181818,1744.880624426079,0.9773740853309026,0.9696974357110304,0.9821214870695079,0.9731664161346834,5.7696969696969695,7.7272727272727275,4.5590909090909095,6.842669115396388,0.7046155414853865,0.7268865561407928,0.6884231214924478,0.7150429694866506,0.5691666768697071,0.5660535119232902,0.5721319610243852,0.5693243354196318,0.7544313599458251,0.752365278254712,0.7563940514205445,0.7545358410437716,0.9446410316898642,0.92509664669289,0.9564260297912621,0.9336714413475762
C33P1thinF_IMG_20150619_115740a_cell_162.png,Parasitized,998.3636363636364,1632.0936639118456,1156.0,1685.169880624426,0.9846467007602553,0.9749009063465099,0.9822224956171378,0.9740846756585916,3.915151515151515,6.400367309458218,4.533333333333333,6.608509335782063,0.5720912622960863,0.5997687582340102,0.5801032624283883,0.6025336214658694,0.6684145087235996,0.6656096250077075,0.6671737985919803,0.6648350225814492,0.817566210605355,0.8158490209638714,0.8168070755031327,0.8153741610950455,0.9514846665689567,0.9190132665226243,0.9436278360465564,0.9163795516127909
C33P1thinF_IMG_20150619_115740a_cell_163.png,Parasitized,1090.3181818181818,1632.0936639118456,972.0909090909091,1379.9816345270892,0.9832325810934368,0.9749009063465099,0.9850507349507749,0.9787780021141221,4.275757575757575,6.400367309458218,3.8121212121212125,5.4116926844199575,0.6072925726376572,0.6303282947761167,0.6009309764783823,0.6166353687242723,0.6416739924497501,0.6399890313931242,0.6427535149474544,0.6436865899536683,0.8010455620311182,0.7999931445913298,0.8017190997771316,0.8023008101414758,0.9509486836195463,0.9251970868683835,0.9563544490580281,0.9367520084090399
C33P1thinF_IMG_20150619_115808a_cell_205.png,Parasitized,1346.4772727272727,2043.4343434343436,1385.8863636363635,2016.8962350780535,0.9792932477358707,0.9685751185151426,0.9786871964500913,0.9689832338591017,5.28030303030303,8.013468013468014,5.434848484848485,7.909397000306091,0.6724078676237009,0.7025775098097651,0.673140171858747,0.7012361215598564,0.5937127793082339,0.5899378761733562,0.5944866187123763,0.5903205136152918,0.7705275980185485,0.7680741345556146,0.7710295835520037,0.7683231830520877,0.946355980523798,0.9172198309903647,0.9445914935648188,0.91829489812036
C33P1thinF_IMG_20150619_115808a_cell_206.png,Parasitized,1018.0681818181819,1705.0734618916435,1326.7727272727273,1519.3067033976124,0.9843436751173656,0.9737785891506222,0.9795962733787604,0.9766353965583364,3.9924242424242427,6.686562595653505,5.203030303030303,5.958065503520049,0.6163310587577255,0.6463915174364147,0.63212774753978,0.636458563008275,0.6310985154576064,0.6285034694241547,0.6285523109886746,0.6312186587158528,0.7944170916197653,0.79278210715439,0.7928129104578675,0.7944927052628318,0.9557086096415905,0.9242061516533843,0.9419449099638071,0.9324638471930934
C33P1thinF_IMG_20150619_120645a_cell_215.png,Parasitized,1083.75,1811.2258953168043,1234.818181818182,1439.6923783287418,0.9833335896410667,0.9721461277747854,0.981010393045579,0.977859742590214,4.25,7.102846648301194,4.842424242424243,5.645852464034282,0.6660568742257027,0.700888728803699,0.6744159050998779,0.6807052565429181,0.5893646515661668,0.5842137997221121,0.5877290276502398,0.5896418464199117,0.7677008867821938,0.7643387990427492,0.7666348724459642,0.7678814012723004,0.9577252597628805,0.9283412802058433,0.9517584151006424,0.9430405047790035
